Year,State,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
2005,New Jersey,0.009589116,0.0139,3.901136364,15.15795455,0.171068575,0.229090909,2.732954545,2.659090909,1.809685572,4.3375,3.314772727,6.175,7.257513674,12.57159091,4.203409091,11.8875
2005,New York,0.027831878,0.040535227,12.72045455,41.72613636,0.465508788,0.633295455,8.676136364,7.207954545,8.531157751,18.67613636,11.55568182,26.40113636,24.71849027,41.92386364,15.21818182,39.69090909
2005,North Carolina,0.00867833,0.012992045,2.518181818,15.65568182,0.126881316,0.167727273,1.842045455,1.936363636,0.530699892,3.167045455,2.401136364,4.364772727,3.037762474,7.048863636,3.115909091,6.644318182
2005,Oklahoma,0.016922144,0.023143182,4.917045455,24.46590909,0.007427865,0.025795455,1.554545455,0.259090909,0.19758698,0.980681818,3.403409091,1.3375,3.781068573,8.953409091,6.351136364,8.445454545
2005,Pennsylvania,0.120138819,0.177496591,42.28409091,195.4738636,0.833601985,1.225568182,21.02045455,13.83181818,21.43088215,61.77727273,40.24090909,86.16477273,52.29687505,107.9488636,48.05681818,101.9193182
2005,Texas,0.046836617,0.066997727,16.29545455,70.82045455,0.502410386,0.811704545,11.61818182,9.272727273,3.615774733,9.206818182,13.88295455,12.69772727,22.03670232,48.50909091,19.47159091,45.83068182
2005,Virginia,0.036631592,0.053301136,14.74090909,57.40454545,0.69284877,0.851477273,9.617045455,9.760227273,6.935614297,17.4375,14.61477273,24.73295455,21.40207493,39.63863636,15.91363636,37.42045455
2005,Washington,0.001779802,0.00245,1.126136364,2.272727273,0.054250315,0.064318182,0.747727273,0.740909091,0.292584306,0.885227273,1.118181818,1.263636364,1.51212152,3.131818182,1.429545455,2.970454545
2005,Wisconsin,0.011004841,0.014519318,4.761363636,15.24431818,0.145020631,0.194090909,2.180681818,2.189772727,1.238889133,3.153409091,2.923863636,4.5,6.775180077,12.74545455,4.844318182,12.02272727
2006,Arizona,0.048051723,0.076252273,17.51931818,78.78977273,0.956359406,1.563409091,12.94318182,17.91136364,2.91321134,5.989772727,13.24545455,8.467045455,35.72375073,69.69636364,24.92840909,65.82386364
2006,California,0.274702631,0.379120455,102.8136364,377.9943182,4.33252855,6.285681818,64.46704545,71.82045455,13.50656969,33.14670455,69.72840909,46.21136364,135.9990389,256.9022727,109.2965909,243.2420455
2006,Colorado,0.016516025,0.024764773,7.853409091,23.78522727,0.419041891,0.6275,6.301136364,7.189772727,1.52372055,6.742045455,6.385227273,9.610227273,17.9794545,32.60568182,7.513636364,30.81136364
2006,Connecticut,0.005568615,0.007630682,2.215909091,7.635227273,0.093804561,0.115113636,1.646590909,1.328409091,0.628563448,2.102272727,2.011363636,2.970454545,3.409541627,6.820454545,2.402272727,6.442045455
2006,District Of Columbia,0.012052802,0.016596591,4.845454545,17.94204545,0.463700536,0.556704545,3.126136364,6.339772727,1.886071788,4.713636364,4.289772727,6.718181818,6.622493599,13.01136364,4.876136364,12.28068182
2006,Florida,0.013320325,0.018254545,4.240909091,18.87727273,0.162132953,0.206704545,2.576136364,2.384090909,0.164385955,0.855681818,3.2375,1.180681818,3.533848043,8.538636364,4.281818182,8.046590909
2006,Illinois,0.014546332,0.021745455,6.592045455,21.6875,0.234757648,0.350909091,4.584090909,4.05,1.716803665,6.522727273,5.655681818,9.207954545,10.92903627,20.76136364,7.731818182,19.62272727
2006,Indiana,0.005351285,0.007756818,2.175,7.753409091,0.130067813,0.151590909,1.322727273,1.713636364,1.966113042,3.670568182,1.806818182,5.114772727,2.752907809,5.089772727,2.535227273,4.805681818
2006,Iowa,0.000615533,0.000817045,0.394318182,0.756818182,0.007213916,0.011136364,0.257954545,0.123863636,0.016722624,0.050340909,0.393181818,0.046590909,0.289924611,0.590795455,0.463636364,0.542045455
2006,Kansas,0.017206395,0.023221591,6.507954545,24.5875,0.219121616,0.323636364,4.6875,3.7,1.91666365,4.771590909,5.663636364,6.735227273,6.469228408,13.84886364,6.9,13.10113636
2006,Louisiana,0.011183227,0.016803409,4.556818182,16.91590909,0.16599897,0.240681818,3.019318182,2.752272727,1.528877132,4.917045455,4.461363636,6.946590909,6.661108083,13.80681818,5.359090909,12.99772727
2006,Maine,0.00901643,0.010722727,3.615909091,9.998863636,0.059009195,0.069431818,1.269318182,0.703409091,0.273832474,0.757954545,3.443181818,0.856818182,0.770118125,2.136022727,3.690909091,1.905681818
2006,Maryland,0.006718183,0.009276136,2.056818182,10.46704545,0.066839536,0.094886364,1.384090909,1.101136364,0.729937507,2.545454545,2.0375,3.5625,2.135708167,4.997727273,2.105681818,4.722727273
2006,Massachusetts,0.00758115,0.010651136,4.681818182,10.17272727,0.1872868,0.250909091,3.644318182,2.886363636,0.988563841,2.310227273,3.390909091,3.293181818,7.640550178,12.93863636,4.972727273,12.21022727
2006,Michigan,0.012071381,0.016315909,4.55,16.48636364,0.126819748,0.18625,2.522727273,2.147727273,0.767384491,3.669318182,3.856818182,5.098863636,5.01007131,10.57613636,4.705681818,9.980681818
2006,Missouri,0.007485692,0.010788636,2.504545455,11.28522727,0.101227906,0.140454545,1.501136364,1.640909091,0.801569263,3.719318182,2.680681818,5.217045455,3.182862467,8.825,3.003409091,8.432954545
2006,New Hampshire,0.006030901,0.007879545,2.089772727,7.7,0.069878963,0.096363636,1.3,1.122727273,0.303564189,1.359090909,1.5,1.913636364,1.458322093,3.127272727,2.355681818,2.942045455
2006,New Jersey,0.010792149,0.015059091,4.471590909,16.12386364,0.153619317,0.216363636,2.982954545,2.480681818,1.593317901,4.379545455,4,6.246590909,7.096714172,12.57840909,4.706818182,11.875
2006,New York,0.03624269,0.050185227,16.55113636,50.98409091,0.4591075,0.649090909,10.22159091,7.377272727,6.743759916,16.44772727,14.09090909,23.29772727,27.49096722,48.13181818,18.25340909,45.4875
2006,North Carolina,0.017613498,0.026256818,5.075,30.99090909,0.198681436,0.279090909,3.501136364,3.209090909,1.319601318,6.680909091,5.161363636,9.079545455,6.030910684,13.91363636,6.536363636,13.11818182
2006,Oklahoma,0.009691059,0.012909091,3.230681818,13.44090909,0.033128897,0.067386364,1.165909091,0.754545455,0.566302484,1.362613636,2.398863636,1.486363636,2.327195509,5.430681818,3.814772727,5.126136364
2006,Pennsylvania,0.124605527,0.178197727,44.97045455,185.4670455,0.962096782,1.37875,23.32045455,15.51590909,20.73597734,54.76022727,42.31931818,77.30454545,51.51936181,107.5715909,48.79431818,101.5386364
2006,South Carolina,0.014150528,0.018093182,4.298863636,18.97272727,0.057646705,0.072954545,1.846590909,0.730681818,0.48418276,2.014772727,3.234090909,2.845454545,0.809880511,2.127272727,3.029545455,2.065909091
2006,Texas,0.050628328,0.072477273,18.85,75.66363636,0.477024533,0.812045455,13.14545455,9.219318182,3.352623561,10.28863636,13.45,14.26590909,24.47072494,53.43522727,21.37272727,50.47386364
2006,Virginia,0.038554695,0.054342045,15.39431818,58.35,0.65348602,0.787272727,8.869318182,9.0625,5.451418173,12.86022727,14.48636364,18.34318182,18.00795957,35.48636364,16.07727273,33.47954545
2006,Wisconsin,0.009501297,0.012651136,4.615909091,12.13068182,0.138787988,0.188295455,1.992045455,2.117045455,1.031886405,2.290909091,2.372727273,3.296590909,5.797438817,10.9,4.840909091,10.28636364
2007,Arizona,0.039014689,0.061829545,14.83295455,61.75113636,0.7428252,1.229431818,11.51136364,14.04772727,2.222536197,4.518181818,11.66477273,6.328409091,28.11909389,56.02840909,20.36704545,52.98522727
2007,Arkansas,0.011107468,0.016051136,4.318181818,16.26590909,0.244436561,0.301818182,2.692045455,3.470454545,1.311479526,1.861363636,2.848863636,2.667045455,4.459721685,10.05113636,5.026136364,9.467045455
2007,California,0.29985181,0.406738636,111.7670455,402.7443182,4.353379369,6.18,65.48068182,70.14659091,12.73954059,29.56363636,70.83295455,41.06477273,136.5057155,261.2534091,115.3170455,247.1454545
2007,Colorado,0.018978994,0.028145455,8.571590909,27.73295455,0.43719976,0.649204545,7.345454545,7.451136364,1.522576938,7.088636364,7.132954545,9.922727273,18.87842308,34.62727273,8.679545455,32.87272727
2007,Connecticut,0.019458368,0.027659091,6.552272727,29.96931818,0.193342515,0.242386364,3.734090909,2.767045455,1.075730477,3.188636364,5.0125,4.432954545,7.704042186,17.03636364,6.831818182,16.08977273
2007,District Of Columbia,0.011983911,0.016245455,4.315909091,17.74772727,0.456765513,0.526931818,3.156818182,6.005681818,1.924006588,4.4125,4.232954545,6.306818182,5.829160324,11.74545455,4.372727273,11.09318182
2007,Florida,0.025777805,0.035236364,8.336363636,35.47840909,0.236219764,0.295,3.7375,3.288636364,0.552785699,2.559090909,6.884090909,3.594318182,5.079751117,12.43181818,8.330681818,11.7
2007,Illinois,0.038686024,0.055779545,16.29886364,55.38068182,0.498067217,0.670909091,8.829545455,7.7375,2.545706519,10.07840909,13.65568182,14.30227273,22.03294547,44.0625,18.22954545,41.6
2007,Indiana,0.007078181,0.009838636,2.195454545,10.87272727,0.08994697,0.109090909,1.032954545,1.277272727,0.682887169,2.251136364,2.067045455,3.192045455,2.190123068,4.923863636,2.535227273,4.642045455
2007,Iowa,0.013694399,0.017634091,5,16.99431818,0.112187502,0.149090909,2.432954545,1.642045455,0.249721125,0.84125,4.502272727,0.926136364,3.25238729,7.329090909,5.106818182,6.809090909
2007,Kansas,0.010436636,0.014589773,4.564772727,14.50227273,0.176053772,0.246136364,3.534090909,2.844318182,1.746238951,3.964772727,4.030681818,5.629545455,5.55530136,11.91704545,4.867045455,11.24431818
2007,Louisiana,0.009859236,0.014954545,4.021590909,15.05113636,0.154107681,0.204545455,2.751136364,2.353409091,1.038894872,3.842045455,3.411363636,5.364772727,6.131461939,11.92954545,5.238636364,11.27613636
2007,Maine,0.011335726,0.013546591,4.640909091,12.675,0.071910599,0.085681818,1.3375,0.871590909,0.326354341,1.125,4.423863636,1.334090909,1.161409356,2.971704545,4.967045455,2.670454545
2007,Maryland,0.020566391,0.029839773,8.001136364,32.13295455,0.28372471,0.378863636,4.695454545,4.269318182,2.409484925,9.705909091,8.405681818,12.92840909,9.481299799,19.80340909,8.385227273,18.68295455
2007,Massachusetts,0.008017259,0.011136364,4.817045455,10.78068182,0.149634876,0.203181818,3.178409091,2.369318182,1.306439739,2.861363636,4.145454545,4.026136364,8.102704586,13.46704545,5.063636364,12.70681818
2007,Michigan,2.38636E-05,2.38636E-05,0.026136364,0.021590909,0.000260417,0.000340909,0.019318182,0.003409091,0.002651515,0.006818182,0.023863636,0.010227273,0.009232955,0.015909091,0.021590909,0.014772727
2007,Missouri,0.008168805,0.011719318,2.414772727,13.28636364,0.099922897,0.140681818,1.652272727,1.636363636,0.82646063,3.382954545,2.478409091,4.790909091,3.075350585,7.097727273,2.979545455,6.698863636
2007,New Hampshire,0.006447578,0.008493182,2.2375,8.552272727,0.096362891,0.111590909,1.122727273,1.318181818,0.260833934,1.542045455,1.506818182,2.148863636,1.593643056,3.507954545,2.501136364,3.298863636
2007,New Jersey,0.010710515,0.015030682,4.485227273,16.24090909,0.116569519,0.174431818,2.822727273,1.968181818,1.486778731,3.975,3.894318182,5.6625,7.284984344,13.12159091,4.379545455,12.37954545
2007,New York,0.042646722,0.059560227,19.49318182,60.95568182,0.639250589,0.832613636,10.78295455,9.534090909,8.641879128,18.17159091,17.22386364,25.44772727,32.1707079,57.48636364,20.64318182,54.34659091
2007,North Carolina,0.026777755,0.038901136,8.503409091,44.80795455,0.309646794,0.456704545,5.796590909,5.229545455,2.434918831,11.17022727,8.745454545,14.93068182,11.44479849,25.03863636,10.8875,23.64090909
2007,Oklahoma,0.017626163,0.025203409,6.619318182,25.05681818,0.129780944,0.224886364,3.492045455,2.504545455,0.413501309,1.825,5.684090909,2.282954545,4.864049236,11.39545455,8.302272727,10.73068182
2007,Oregon,0.005036193,0.0071625,3.007954545,6.659090909,0.087244994,0.146704545,2.329545455,1.6625,0.306524736,0.464772727,0.798863636,0.597727273,2.999146622,5.351136364,3.052272727,5.042045455
2007,Pennsylvania,0.134943282,0.194451136,45.59431818,211.0556818,1.014280742,1.393863636,21.96590909,15.75113636,21.99175339,59.12045455,43.16022727,82.97840909,51.42363976,106.6068182,49.47159091,100.5954545
2007,South Carolina,0.011700766,0.014447727,3.620454545,14.25227273,0.044541627,0.058295455,1.445454545,0.595454545,0.303961657,1.144318182,2.610227273,1.6125,0.6905344,1.763636364,2.506818182,1.721590909
2007,Texas,0.058610091,0.083617045,23.42840909,84.34545455,0.507506253,0.837272727,14.88977273,9.45,2.768366809,9.246590909,15.57613636,12.88863636,28.90050849,60.32159091,25.10227273,57.01022727
2007,Virginia,0.038816608,0.0528125,12.93181818,57.39659091,0.520109626,0.619886364,7.181818182,7.140909091,4.554059444,11.68409091,12.85795455,16.65113636,13.99172917,29.52840909,13.49318182,27.86590909
2007,Wisconsin,0.000541842,0.000743182,0.425,0.688636364,0.011070076,0.0125,0.080681818,0.132954545,0.087990495,0.171590909,0.128409091,0.247727273,0.607778066,0.985227273,0.468181818,0.927272727
2007,Wyoming,0.017194742,0.019506818,4.390909091,19.47272727,0.068586149,0.084090909,1.504545455,0.919318182,0.422080967,0.579318182,3.797727273,0.523863636,0.707897926,2.598863636,3.652272727,2.4875
2008,Arizona,0.039759536,0.061948864,14.46931818,62.75227273,0.608289959,0.985340909,10.50681818,11.20113636,2.087277115,4.196590909,11.27386364,5.904545455,25.97041139,54.09772727,20.59204545,51.13522727
2008,Arkansas,0.011113844,0.015504545,4.582954545,14.9125,0.18525941,0.232272727,2.685227273,2.686363636,0.734513428,1.329545455,2.892045455,1.882954545,3.739602891,8.753409091,5.351136364,8.251136364
2008,California,0.336388015,0.463119318,125.1204545,475.2386364,4.561915168,6.492613636,74.85340909,73.68295455,12.80511764,29.81022727,74.36477273,41.28295455,150.9567361,291.4943182,128.5806818,275.9079545
2008,Colorado,0.01173462,0.017338636,4.438636364,18.16022727,0.168515725,0.269886364,3.384090909,3.104545455,0.754510365,3.244318182,3.719318182,4.620454545,7.868138135,16.82613636,4.089772727,15.98295455
2008,Connecticut,0.016087517,0.022775,6.270454545,23.53295455,0.194665315,0.247386364,3.678409091,2.810227273,0.712987533,2.068522727,6.068181818,2.536363636,5.950715509,13.40227273,6.051136364,12.65340909
2008,District Of Columbia,0.011754106,0.016051136,4.772727273,16.66590909,0.500243103,0.57125,3.190909091,6.515909091,2.278935705,4.306818182,4.329545455,6.154545455,7.387281506,13.96022727,4.878409091,13.18409091
2008,Florida,0.021760798,0.029255682,7.361363636,28.80909091,0.162437283,0.204886364,3.036363636,2.239772727,0.400965132,2.017045455,5.494318182,2.838636364,3.762979864,9.705681818,7.186363636,9.147727273
2008,Illinois,0.032452197,0.0460625,15.08636364,43.78068182,0.383906934,0.524659091,7.679545455,5.884090909,2.210884977,8.603295455,12,12.19545455,19.57705781,40.07159091,16.31704545,37.85227273
2008,Indiana,0.00660434,0.009106818,2.281818182,8.896590909,0.087991365,0.108863636,1.120454545,1.268181818,0.518629748,1.27125,2.009090909,1.682954545,1.942199598,4.674545455,2.734090909,4.325
2008,Iowa,0.013594508,0.017986364,5.051136364,16.91931818,0.11874673,0.154659091,2.530681818,1.704545455,0.207756682,0.737159091,4.578409091,0.756818182,3.456147682,7.862045455,5.520454545,7.311363636
2008,Kansas,0.009314617,0.012744318,4.286363636,12.08522727,0.159442231,0.215340909,3.084090909,2.497727273,1.599206843,3.698863636,3.821590909,5.261363636,6.627657497,11.95340909,4.8625,11.29886364
2008,Louisiana,0.009569991,0.014369318,4.0375,13.89659091,0.114510207,0.168636364,2.409090909,1.895454545,0.98063541,4.330454545,4.436363636,5.854545455,5.30858735,11.24431818,4.902272727,10.62159091
2008,Maine,0.015809414,0.019934091,7.004545455,18.625,0.103600345,0.143181818,3.425,1.523863636,0.775674955,2.260340909,6.254545455,3.006818182,3.711867682,8.0325,7.518181818,7.459090909
2008,Maryland,0.013443431,0.019107955,5.736363636,19.42727273,0.199777905,0.277386364,3.561363636,3.173863636,1.47116579,5.243863636,5.553409091,7.359090909,6.551616112,13.86022727,6.067045455,13.08068182
2008,Massachusetts,0.008904655,0.012001136,4.898863636,11.29090909,0.072070734,0.112272727,2.604545455,1.244318182,0.975101819,2.308977273,4.460227273,3.0125,8.162184069,13.54545455,5.206818182,12.78636364
2008,Missouri,0.007426743,0.010670455,2.484090909,10.75795455,0.088209949,0.131931818,1.919318182,1.520454545,0.688494751,3.020454545,2.369318182,4.282954545,2.958379805,6.526136364,2.793181818,6.160227273
2008,New Hampshire,0.006166963,0.008077273,2.152272727,7.727272727,0.105090524,0.120340909,1.3,1.398863636,0.276867703,1.237045455,1.6,1.680681818,1.49322088,3.272727273,2.601136364,3.046590909
2008,New Jersey,0.008830865,0.012128409,3.3875,12.88863636,0.072724944,0.103181818,1.805681818,1.128409091,1.001583208,2.629545455,3.054545455,3.756818182,4.786020276,9.626136364,3.35,9.095454545
2008,New York,0.04219492,0.057594318,18.35568182,58.53068182,0.518225252,0.708863636,10.21477273,8.073863636,7.45635686,16.36079545,16.4125,22.60568182,27.31327656,49.98465909,19.57840909,47.23295455
2008,North Carolina,0.025333951,0.035651136,8.759090909,38.36818182,0.266571652,0.376818182,5.503409091,4.321590909,1.723977552,8.350340909,8.485227273,11.09772727,9.246767782,20.4125,10.48636364,19.25909091
2008,North Dakota,0.010187432,0.013202273,4.343181818,12.23522727,0.067595347,0.083522727,1.638636364,0.848863636,0.078537799,0.258409091,3.688636364,0.165909091,2.084401711,5.760227273,4.721590909,5.438636364
2008,Oklahoma,0.01123944,0.015404545,4.095454545,14.77159091,0.060171534,0.092045455,1.925,0.993181818,0.236401302,0.948863636,3.676136364,1.1375,2.44525119,5.587954545,4.893181818,5.222727273
2008,Oregon,0.00765244,0.010481818,4.356818182,9.781818182,0.125903776,0.200568182,2.834090909,2.275,0.364659315,0.774772727,2.704545455,0.998863636,4.082294369,7.692045455,4.671590909,7.243181818
2008,Pennsylvania,0.129327999,0.185821591,47.07159091,192.1477273,0.806854314,1.140909091,22.00568182,12.74545455,17.32936371,47.41284091,41.84886364,66.67613636,48.13279394,101.4126136,52.48863636,95.53068182
2008,South Carolina,0.012007945,0.015007955,3.869318182,14.74772727,0.046943186,0.058409091,1.273863636,0.586363636,0.304738969,1.418181818,2.807954545,1.990909091,0.636304316,1.663636364,2.557954545,1.622727273
2008,Tennessee,0.003561288,0.003934091,1.319318182,3.822727273,0.020315885,0.024545455,0.393181818,0.255681818,0.136990411,0.373522727,1.045454545,0.468181818,0.125341749,0.296477273,1.222727273,0.251136364
2008,Texas,0.072344573,0.099319318,28.33068182,97.22613636,0.582576199,0.918522727,15.38522727,10.12954545,2.107583106,9.888636364,17.83068182,13.775,27.93436074,61.56204545,27.69204545,58.16590909
2008,Virginia,0.031841308,0.044311364,11.59431818,46.0125,0.380015897,0.47625,6.3375,5.476136364,3.265960511,8.060227273,10.76136364,11.47840909,10.857601,24.13636364,12.05795455,22.77613636
2008,Wyoming,0.014552252,0.016319318,3.713636364,15.53863636,0.023420813,0.043181818,1.457954545,0.4625,0.197302592,0.290340909,3.143181818,0.202272727,0.802301678,2.484090909,3.248863636,2.389772727
2009,Arizona,0.040692957,0.062871591,14.85681818,60.93977273,0.619347574,0.965454545,9.730681818,11.04545455,1.728239953,3.413636364,9.785227273,4.663636364,25.02938098,52.21704545,20.72045455,49.32272727
2009,Arkansas,0.010833244,0.015052273,4.460227273,14.52954545,0.176265516,0.221590909,2.377272727,2.590909091,0.721154622,1.303409091,2.302272727,1.851136364,3.793651167,8.3,5.195454545,7.818181818
2009,California,0.285579833,0.394926136,107.2397727,402.3113636,4.034159099,5.785227273,64.58977273,65.44090909,10.28656111,21.1225,57.47386364,28.80681818,131.2762541,245.9181818,109.7954545,232.6795455
2009,Colorado,0.010674592,0.015901136,3.7625,16.13068182,0.128999475,0.203636364,2.627272727,2.351136364,0.484107488,2.563636364,3.197727273,3.646590909,5.139195718,11.71136364,3.525,11.07045455
2009,Connecticut,0.020390348,0.028325,9.081818182,27.5125,0.248855637,0.32375,5.023863636,3.639772727,1.113379328,3.298295455,8.855681818,4.123863636,8.572024357,18.20454545,8.523863636,17.19431818
2009,District Of Columbia,0.010546397,0.014344318,4.836363636,13.65227273,0.354662393,0.426818182,3.414772727,4.872727273,1.856376165,3.596590909,4.176136364,5.142045455,7.469458998,13.54204545,4.756818182,12.78409091
2009,Florida,0.012232781,0.016240909,4.026136364,15.58522727,0.13397942,0.162159091,1.997727273,1.872727273,0.049021181,0.375,2.177272727,0.498863636,2.383777113,5.713636364,3.956818182,5.371590909
2009,Idaho,0.003158224,0.004295455,0.942045455,4.334090909,0.012503073,0.017727273,0.372727273,0.184090909,0.019506147,0.1225,1.067045455,0.093181818,0.532921564,1.954545455,1.229545455,1.85
2009,Illinois,0.037420314,0.052743182,18.15227273,50.41136364,0.453645373,0.616477273,9.929545455,6.896590909,2.477520144,7.484090909,16.475,10.30227273,22.82509875,46.61818182,19.73977273,43.94204545
2009,Indiana,0.00572559,0.007964773,2.134090909,7.617045455,0.047115865,0.063977273,0.978409091,0.719318182,0.306862952,1.196704545,1.890909091,1.561363636,2.018437967,4.344204545,2.6375,4.009090909
2009,Iowa,0.012728144,0.016954545,4.865909091,16.04318182,0.109059188,0.141363636,2.0125,1.532954545,0.151903777,0.541477273,4.203409091,0.543181818,3.172389186,7.411704545,5.75,6.888636364
2009,Kansas,0.00972721,0.013201136,4.329545455,12.55568182,0.11565998,0.181931818,3.154545455,2.065909091,1.811868134,3.956818182,3.827272727,5.631818182,4.769205466,10.05909091,4.885227273,9.490909091
2009,Louisiana,0.009975583,0.014343182,4.109090909,13.84772727,0.091463598,0.126931818,2.027272727,1.363636364,0.788248649,3.197840909,3.968181818,4.235227273,5.281734993,11.07727273,4.781818182,10.45
2009,Maine,0.017992443,0.022720455,8.382954545,21.20340909,0.154960045,0.209318182,4.323863636,2.271590909,1.384880836,3.304204545,7.3625,4.486363636,5.031094048,10.91761364,9.020454545,10.17727273
2009,Maryland,0.009620478,0.013526136,3.945454545,13.2625,0.168660069,0.227159091,2.829545455,2.622727273,0.913176791,3.214772727,3.395454545,4.557954545,4.173393983,9.053409091,4.206818182,8.526136364
2009,Massachusetts,0.009037198,0.011834091,4.682954545,11.09886364,0.117544548,0.169318182,3.4125,1.919318182,0.880948892,2.04875,4.5125,2.638636364,7.403939636,12.40454545,5.230681818,11.71704545
2009,New Hampshire,0.007112308,0.009555682,3.336363636,8.965909091,0.112050761,0.151818182,2.198863636,1.746590909,0.448750138,1.972272727,3.032954545,2.55,2.479826474,5.146363636,3.695454545,4.717045455
2009,New York,0.048925582,0.0638625,20.75795455,61.69545455,0.4460162,0.593977273,8.564772727,6.619318182,6.216714356,12.88613636,17.47272727,17.57386364,23.97372368,44.96181818,22.48295455,42.38409091
2009,North Carolina,0.022397875,0.031561364,8.329545455,31.22954545,0.233139068,0.345681818,5.35,3.940909091,0.637432593,2.592954545,8.206818182,3.120454545,7.779588123,17.66818182,10.13409091,16.66136364
2009,North Dakota,0.010875973,0.013718182,4.640909091,12.74659091,0.068146656,0.083409091,1.380681818,0.846590909,0.113478767,0.354318182,4.189772727,0.275,2.018980336,5.617045455,5.101136364,5.307954545
2009,Ohio,0.011599736,0.01485,4.260227273,14.46931818,0.126718,0.142840909,1.430681818,1.590909091,1.03628128,3.918636364,3.938636364,5.322727273,1.698417886,4.2325,4.268181818,3.896590909
2009,Oklahoma,0.016025577,0.020972727,5.938636364,20.47613636,0.115309877,0.17125,3.006818182,1.878409091,0.348017928,1.390227273,6.129545455,1.597727273,3.362399105,7.373863636,6.665909091,6.890909091
2009,Oregon,0.008183868,0.011269318,4.652272727,10.57272727,0.127788991,0.204090909,2.739772727,2.293181818,0.640349573,1.107045455,4.090909091,1.281818182,4.084956351,7.785227273,4.881818182,7.326136364
2009,Pennsylvania,0.056801392,0.07945,22.81136364,77.51818182,0.482461656,0.677386364,10.58522727,7.65,7.267543857,18.69840909,20.54545455,26.05568182,21.7604143,44.41965909,24.37954545,41.69772727
2009,South Carolina,0.010018738,0.012322727,3.594318182,11.55681818,0.021721668,0.026704545,0.473863636,0.268181818,0.178516175,0.744318182,2.313636364,1.026136364,0.47453327,1.254545455,2.3375,1.2375
2009,Tennessee,0.014124798,0.015542045,5.164772727,14.89772727,0.058711105,0.067840909,0.952272727,0.678409091,0.253141083,0.648295455,2.921590909,0.697727273,0.273092988,0.69375,4.086363636,0.532954545
2009,Texas,0.067881527,0.092970455,27.14204545,90.22840909,0.497102115,0.790227273,14.12272727,8.626136364,1.744982068,7.841477273,20.76363636,10.36590909,21.42821442,49.92806818,27.23068182,46.62045455
2009,Virginia,0.018408608,0.024053409,7.397727273,22.96931818,0.210096808,0.272386364,4.211363636,3.139772727,1.735878283,5.115909091,6.786363636,7.289772727,7.751216493,16.61590909,7.406818182,15.66477273
2010,Arizona,0.042472758,0.065230682,15.37613636,64.18977273,0.552475575,0.88,9.784090909,10.01363636,1.591841541,3.384659091,12.14545455,4.601136364,23.95177948,51.13659091,21.72159091,48.16363636
2010,Arkansas,0.048263426,0.067414773,17.15,66.48522727,0.746732525,0.912727273,10.17159091,10.61363636,2.133941788,3.933636364,12.98409091,4.927272727,16.37140719,37.86363636,20.80113636,35.6875
2010,California,0.259764618,0.354105682,102.5818182,351.4090909,3.265320909,4.630909091,56.55340909,52.22840909,6.893973875,16.17556818,60.00909091,19.66931818,115.4235667,220.39125,104.4363636,206.9261364
2010,Colorado,0.00591488,0.008869318,2.498863636,8.486363636,0.086902943,0.138295455,1.936363636,1.584090909,0.237830047,1.257954545,1.840909091,1.792045455,3.827098169,7.818181818,2.428409091,7.381818182
2010,Connecticut,0.02678241,0.0358,9.970454545,36.00681818,0.253643898,0.328181818,5.190909091,3.677272727,0.87419835,2.676704545,9.817045455,3.129545455,8.792109964,19.65568182,8.914772727,18.57954545
2010,District Of Columbia,0.012666735,0.017067045,4.646590909,18.36931818,0.363672919,0.430909091,3.232954545,4.928409091,1.392895781,2.363636364,3.436363636,3.375,7.260918423,13.51477273,4.759090909,12.775
2010,Florida,0.012720991,0.016653409,4.121590909,16.15113636,0.161086823,0.188863636,1.938636364,2.176136364,0.061654966,0.318181818,1.786363636,0.415909091,2.314117831,5.809090909,4.206818182,5.484090909
2010,Georgia,0.001953552,0.0033875,1.110227273,3.242045455,0.041449313,0.062272727,0.636363636,0.710227273,0.121194407,0.4425,1.226136364,0.55,1.725068627,3.406818182,1.511363636,3.213636364
2010,Idaho,0.011780524,0.0161375,4.635227273,15.33068182,0.07414248,0.110454545,2.463636364,1.186363636,0.137298175,0.399090909,5.176136364,0.284090909,3.856468766,10.44431818,5.763636364,9.853409091
2010,Illinois,0.022610418,0.031703409,8.522727273,31.46477273,0.279485074,0.381363636,5.231818182,4.411363636,1.704856702,5.291590909,7.7125,7.368181818,10.46207816,20.84431818,9.596590909,19.66818182
2010,Indiana,0.005386378,0.007323864,1.834090909,7.147727273,0.02755082,0.043295455,0.804545455,0.493181818,0.500908315,1.25875,1.764772727,1.672727273,1.568940266,3.676931818,1.984090909,3.401136364
2010,Iowa,0.013777286,0.018021591,4.764772727,17.11477273,0.112729869,0.149431818,2.4875,1.634090909,0.178089594,0.524886364,3.989772727,0.485227273,3.358295344,7.761590909,5.467045455,7.203409091
2010,Kansas,0.009009798,0.012470455,4.254545455,11.60681818,0.162771045,0.224886364,2.989772727,2.606818182,2.023491381,4.065113636,3.689772727,5.776136364,5.078185178,10.61113636,4.579545455,10.00340909
